PKD_Code,Industry_Name,Klasyfikacja,Lending Opp (2026),Stability (Now),Stability (2026),Transformation (Now),Transformation (2026),Est. Revenue,Est. Growth,Est. Risk %
47.77,"Sprzedaż detaliczna zegarków, zegarów i biżuterii prowadzona w wyspecjalizowanych sklepach",⚠️ Wysokie Ryzyko (2026),50.077793737194796,60.47216809760818,59.27761480974249,50.54,50.56514285714291,4004.268887218088,0.11591551795306687,3.0547236177098966
01.62,Działalność usługowa wspomagająca chów i hodowlę zwierząt gospodarskich,⚠️ Wysokie Ryzyko (2026),50.058737787744896,57.43169918663017,66.04253179375648,51.739999999999995,52.09342857142873,1059.7804511278373,0.2664851751174169,8.65548966585743
16.21,Produkcja arkuszy fornirowych i płyt wykonanych na bazie drewna,🔹 Neutralne,49.79647450239837,35.471872276481015,61.345935768624685,52.629999999999995,53.24961904761949,16476.763796992716,0.07029183541517936,0.6534364758049236
16.29,"Produkcja pozostałych wyrobów z drewna; produkcja wyrobów z korka, słomy i materiałów używanych do wyplatania",⚠️ Wysokie Ryzyko (2026),49.74297783482109,29.277965928947612,52.962835468692624,52.629999999999995,53.24961904761949,3861.7682154367794,,3.85438893895531
46.19,Działalność agentów zajmujących się sprzedażą towarów różnego rodzaju,⚠️ Wysokie Ryzyko (2026),49.72587566318397,35.050811417667695,61.68005360378164,50.54,50.56514285714291,12924.660323308548,0.12986977593831028,7.110889760443456
25.73,Produkcja narzędzi,🔹 Neutralne,49.71658195423354,42.94110196343334,55.52039153735673,52.629999999999995,53.263214285714774,2732.227772825543,,0.6917502608691137
26.51,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych",🔹 Neutralne,49.68508879857606,70.92741797276926,56.05022110496001,52.629999999999995,52.629999999999995,10029.734655870823,,1.9581127374650578
10.62,Wytwarzanie skrobi i wyrobów skrobiowych,🔹 Neutralne,49.616604413103616,44.41786538940817,58.997481940048615,52.629999999999995,53.24961904761949,1286.0974166666565,,0.0
25.93,"Produkcja wyrobów z drutu, łańcuchów i sprężyn",🔹 Neutralne,49.611986794875676,57.22928575664792,58.67382092049789,52.629999999999995,53.24961904761949,4927.101661654073,0.04301112764408366,0.35306548880834043
59.14,Działalność związana z projekcją filmów,⚠️ Wysokie Ryzyko (2026),49.543717676219984,58.22518402885291,42.33668814145258,66.53,69.13904761905201,1665.1965939849615,0.14356181540242963,2.567132116004416
46.47,"Sprzedaż hurtowa mebli, dywanów i sprzętu oświetleniowego",⚠️ Wysokie Ryzyko (2026),49.53708928595286,54.33124498726405,56.4961820422492,50.54,50.56514285714291,3332.1724385964335,,3.2680177871358183
46.45,Sprzedaż hurtowa perfum i kosmetyków,🔹 Neutralne,49.51413638249364,50.3292543851978,58.43182251841025,50.54,50.56514285714291,12566.98460902262,0.052393057588279834,2.0157467682364256
96.01,Pranie i czyszczenie wyrobów włókienniczych i futrzarskich,⚠️ Wysokie Ryzyko (2026),49.48476917973039,61.70337326602492,61.99469636923152,50.0,50.0,1069.0163533834711,0.11450093876763034,2.9950672365259834
81.22,Specjalistyczne sprzątanie budynków i obiektów przemysłowych,🔹 Neutralne,49.483724428064285,67.33227244254756,63.946106232567324,50.0,50.0,3294.237827067671,0.12282014581265352,2.265744042301776
77.29,Wypożyczanie i dzierżawa pozostałych artykułów użytku osobistego i domowego,🔹 Neutralne,49.44005956772734,60.874871254189266,59.46142036522942,50.0,50.0,457.71774096385343,,0.0
43.31,Tynkowanie,⚠️ Wysokie Ryzyko (2026),49.42884436433593,36.50948268805946,55.548094193208996,78.41,51.67785620244041,434.16394736841903,,19.158294763945833
47.99,"Pozostała sprzedaż detaliczna prowadzona poza siecią sklepową, straganami i targowiskami",⚠️ Wysokie Ryzyko (2026),49.427474940557374,49.07855883981108,61.977624840098066,50.54,50.56514285714291,6989.751436090271,0.16655668361207532,4.104791716696127
22.22,Produkcja opakowań z tworzyw sztucznych,🔹 Neutralne,49.4095285734497,49.65270973694264,60.85774252968344,52.629999999999995,53.24961904761949,31934.6813458642,0.06696575619319001,1.6527294272438837
49.39,"Pozostały transport lądowy pasażerski, gdzie indziej niesklasyfikowany",⚠️ Wysokie Ryzyko (2026),49.38899301106638,64.50695471855492,49.00586144478572,55.25,56.51069767441892,2356.768985957722,,5.234564713309169
17.23,Produkcja artykułów piśmiennych,⚠️ Wysokie Ryzyko (2026),49.34243063052447,49.14240959240029,58.020427053210454,52.629999999999995,53.36230769230795,1160.872455109362,,2.9986822618726023
46.48,"Sprzedaż hurtowa zegarków, zegarów i biżuterii",⚠️ Wysokie Ryzyko (2026),49.33737964642646,58.59926105820906,50.41444680821294,50.54,50.56514285714291,83.217771929827,,14.631578947368325
01.47,Chów i hodowla drobiu,⚠️ Wysokie Ryzyko (2026),49.30457575872754,69.17171708221741,65.5156445592403,51.739999999999995,52.09342857142873,9746.754593985039,0.18799687939314058,4.409730973105411
01.43,Chów i hodowla koni i pozostałych zwierząt koniowatych,🔹 Neutralne,49.29671938235793,35.207243797459526,47.79316069644028,51.739999999999995,52.09342857142873,324.5987443609083,0.04775209530693192,1.497493734335876
17.21,Produkcja papieru falistego i tektury falistej oraz opakowań z papieru i tektury,🔹 Neutralne,49.28208935642557,52.57013852106748,62.96223634271239,52.629999999999995,53.24961904761949,26052.162624060176,0.07864222935664367,1.588306348209045
56.21,Przygotowywanie i dostarczanie żywności dla odbiorców zewnętrznych (katering),⚠️ Wysokie Ryzyko (2026),49.260829049950566,50.21424287050389,60.38361253341359,51.83,52.24752380952415,1648.2618646616756,0.16611905590603193,9.563817637094417
31.01,Produkcja mebli biurowych i sklepowych,⚠️ Wysokie Ryzyko (2026),49.19579354612796,33.70014994381287,55.04096140868604,52.629999999999995,53.24961904761949,8471.813067669165,0.09625054559728019,4.246086185014519
22.29,Produkcja pozostałych wyrobów z tworzyw sztucznych,🔹 Neutralne,49.139683619280085,43.45091723282603,57.459517852205735,52.629999999999995,53.24961904761949,32886.727684210986,0.047575303126042634,1.0249604848206815
18.12,Pozostałe drukowanie,🔹 Neutralne,49.09314102269135,45.900102827017555,54.88877129127599,52.629999999999995,53.24961904761949,14631.135037593893,0.05001828227941729,2.0224084512964566
46.17,"Działalność agentów zajmujących się sprzedażą żywności, napojów i wyrobów tytoniowych",⚠️ Wysokie Ryzyko (2026),49.03312351388283,74.26641997606704,62.88885489989755,50.54,50.56514285714291,857.5980676691761,0.16689291932258854,8.607974710071971
20.11,Produkcja gazów technicznych,🛡️ Bezpieczne Przystanie,48.95572364751724,67.56881693363368,69.46050392502686,52.629999999999995,53.24961904761949,3847.610240601527,0.10653197342485576,1.0944026733500891
27.12,Produkcja aparatury rozdzielczej i sterowniczej energii elektrycznej,🔹 Neutralne,48.88391713591997,38.72645513826238,60.306020626417634,52.629999999999995,53.24961904761949,12241.855218045297,0.0861148329679915,1.3904990817188434
46.63,"Sprzedaż hurtowa maszyn wykorzystywanych w górnictwie, budownictwie oraz inżynierii lądowej i wodnej",🔹 Neutralne,48.745725107796304,63.77121881552683,58.987203856768566,50.54,50.56514285714291,7148.627541353344,0.07815918160710655,0.28904683352379834
24.53,Odlewnictwo metali lekkich,🔹 Neutralne,48.62242558077005,29.393387996700366,58.82758708939261,52.629999999999995,53.24961904761949,4461.535082706774,0.07345821956046095,0.6493506493506516
33.12,Naprawa i konserwacja maszyn,🔹 Neutralne,48.62128143297054,41.5547951073851,58.701581955799654,52.629999999999995,53.24961904761949,13346.183556391159,0.12008363723789461,2.276837352834093
47.91,Sprzedaż detaliczna prowadzona przez domy sprzedaży wysyłkowej lub Internet,⚠️ Wysokie Ryzyko (2026),48.60171287394896,58.28656043340155,63.35155221086407,50.54,50.56514285714291,23183.454195488244,0.2168198451147152,10.860385992022657
13.99,"Produkcja pozostałych wyrobów tekstylnych, gdzie indziej niesklasyfikowana",🔹 Neutralne,48.4709022633952,31.23928172736828,51.848616442074366,52.629999999999995,53.24961904761949,1122.8533082706854,0.007936006313553179,1.8246667087888113
23.61,Produkcja wyrobów budowlanych z betonu,🔹 Neutralne,48.42374720208569,56.06889066183508,52.38489143354246,52.629999999999995,53.24961904761949,16003.187383458717,0.017479055653144115,1.1604545634799592
31.09,Produkcja pozostałych mebli,🔹 Neutralne,48.314060974443265,40.576304831332315,54.45731637742164,52.629999999999995,53.24961904761949,43742.550578947645,0.03764359747288992,2.0622158010035037
91.04,Działalność ogrodów botanicznych i zoologicznych oraz obszarów i obiektów ochrony przyrody,🔹 Neutralne,48.20661562175485,28.072919043726436,43.44273810315332,50.0,50.0,221.59021231422957,,0.0
01.46,Chów i hodowla świń,⚠️ Wysokie Ryzyko (2026),48.20445205869858,54.64345982861263,54.8714603793775,51.739999999999995,52.09342857142873,1459.7329548872367,0.08823809861455034,5.282082928599266
28.12,Produkcja sprzętu i wyposażenia do napędu hydraulicznego i pneumatycznego,🔹 Neutralne,48.180596284800934,36.0416396736863,59.78809833623902,52.629999999999995,53.24961904761949,2720.636744360905,0.1036226350014422,0.3651987110633783
17.29,Produkcja pozostałych wyrobów z papieru i tektury,🔹 Neutralne,48.139088922019354,51.36142276907599,58.91223916469991,52.629999999999995,53.24961904761949,6092.974926470546,,1.7700879215700525
20.16,Produkcja tworzyw sztucznych w formach podstawowych,🔹 Neutralne,48.09730603216349,28.444505215142012,58.71654777653957,52.629999999999995,53.24961904761949,19644.076142857317,0.054074630667225065,1.4064488650546423
11.07,Produkcja napojów bezalkoholowych; produkcja wód mineralnych i pozostałych wód butelkowanych,⚠️ Wysokie Ryzyko (2026),48.085465982943305,57.99176814100666,56.632807593012025,52.629999999999995,53.24961904761949,11767.902526315767,0.10007831232438313,3.8668854066606855
47.41,"Sprzedaż detaliczna komputerów, urządzeń peryferyjnych i oprogramowania prowadzona w wyspecjalizowanych sklepach",⚠️ Wysokie Ryzyko (2026),48.08176918824599,51.074238806083194,61.21521018403553,50.54,50.56514285714291,5942.120992481243,0.14921488126000604,5.604223693489303
33.15,Naprawa i konserwacja statków i łodzi,⚠️ Wysokie Ryzyko (2026),48.03535712479619,49.71621027787697,54.91038687725671,52.629999999999995,53.24961904761949,3640.0598195489147,0.08155897431517589,2.6199334908337164
52.29,Pozostała działalność usługowa wspomagająca transport,⚠️ Wysokie Ryzyko (2026),48.01130424170744,36.06244479722772,54.41053178046082,55.25,56.34495238095318,35944.44085714314,0.08364840289181508,3.406851400385449
51.21,Transport lotniczy towarów,🔹 Neutralne,47.96253313060678,76.64587038165959,61.54275629786834,55.25,56.34495238095318,920.9135210578097,,0.0
45.19,"Sprzedaż hurtowa i detaliczna pozostałych pojazdów samochodowych, z wyłączeniem motocykli",⚠️ Wysokie Ryzyko (2026),47.94381757569998,40.104909224818435,58.89586025408822,50.54,50.56514285714291,26103.279571428895,0.09939615641754446,3.6028150794158478
11.03,Produkcja cydru i pozostałych win owocowych,🔹 Neutralne,47.87840032611473,52.055605209554386,64.12589593845304,52.629999999999995,53.24961904761949,590.076279640225,,0.0
28.13,Produkcja pozostałych pomp i sprężarek,🔹 Neutralne,47.8695568086315,59.07004381272365,56.85759119524968,52.629999999999995,53.24961904761949,2307.0891052631778,0.0599490840544763,1.4655116050997492
23.42,Produkcja ceramicznych wyrobów sanitarnych,🔹 Neutralne,47.83552797932335,52.94324234125287,57.31472174865115,52.629999999999995,53.24961904761949,976.333315789474,0.01558696528310044,0.0
24.43,"Produkcja ołowiu, cynku i cyny",🔹 Neutralne,47.80236013541759,52.40797931165437,52.850160668676914,52.629999999999995,53.24961904761949,5419.536413533788,-0.025261893439598282,0.0
96.09,"Pozostała działalność usługowa, gdzie indziej niesklasyfikowana",⚠️ Wysokie Ryzyko (2026),47.69463960841807,63.96984867631305,54.72111512538495,50.0,50.0,1719.7425864661927,0.06858696114620333,8.891262533153736
10.13,"Produkcja wyrobów z mięsa, włączając wyroby z mięsa drobiowego",🔹 Neutralne,47.68547433726786,47.019578301824495,61.690609297407526,52.629999999999995,53.24961904761949,55268.34006015025,0.12174597259212794,1.4517742477851812
45.11,Sprzedaż hurtowa i detaliczna samochodów osobowych i furgonetek,🔹 Neutralne,47.68526810578463,55.28540063392309,62.45790227206551,50.54,50.56514285714291,173122.07707518898,0.1552706906086474,2.3802187632140317
24.42,Produkcja aluminium,🔹 Neutralne,47.66555961645066,45.910673228198405,63.389451038420916,52.629999999999995,53.24961904761949,13479.106142857112,0.09904391679984464,2.1703514149575938
71.12,Działalność w zakresie inżynierii i związane z nią doradztwo techniczne,⚠️ Wysokie Ryzyko (2026),47.538595252009976,48.46960756471781,53.54685713743115,50.75999999999999,50.78885714285727,15061.862578947563,0.11520357456711361,3.568113487413086
33.19,Naprawa i konserwacja pozostałego sprzętu i wyposażenia,🔹 Neutralne,47.50519847312628,51.76780930730849,61.16477348619116,52.629999999999995,53.24961904761949,325.2795604395542,,2.3432757718470896
46.46,Sprzedaż hurtowa wyrobów farmaceutycznych i medycznych,🔹 Neutralne,47.501942661606336,60.907638006526824,62.04285961174871,50.54,50.56514285714291,97702.03134586662,0.0993636566264735,0.9213220583963988
28.14,Produkcja pozostałych kurków i zaworów,🔹 Neutralne,47.49849374851455,67.27645680385159,60.77314055518321,52.629999999999995,53.24961904761949,2259.2729849624156,0.13848517760473733,0.0
49.32,Działalność taksówek osobowych,⚠️ Wysokie Ryzyko (2026),47.46422939221782,51.37229496560442,29.988025848026016,55.25,56.51069767441892,251.8964079751313,,63.89927791149785
16.23,Produkcja pozostałych wyrobów stolarskich i ciesielskich dla budownictwa,⚠️ Wysokie Ryzyko (2026),47.4442070571035,38.782395482566386,53.19227380078443,52.629999999999995,53.24961904761949,11138.146375939832,0.05525527079260181,3.7257542776330297
46.49,Sprzedaż hurtowa pozostałych artykułów użytku domowego,🔹 Neutralne,47.41978226830022,54.81876659942239,58.151431676066856,50.54,50.56514285714291,8300.744338345889,0.06357211224587456,1.6412480399138474
46.18,Działalność agentów specjalizujących się w sprzedaży pozostałych określonych towarów,⚠️ Wysokie Ryzyko (2026),47.38012743578339,44.19067387312418,52.643052261397926,50.54,50.56514285714291,8552.095150375972,0.035614610951906656,3.049656496140358
10.84,Produkcja przypraw,🔹 Neutralne,47.338586252454625,59.87898282066507,59.926120172862085,52.629999999999995,53.24961904761949,10000.897616541479,0.057796478254162675,1.2975505565533183
10.73,"Produkcja makaronów, klusek, kuskusu i podobnych wyrobów mącznych",⚠️ Wysokie Ryzyko (2026),47.32811334071969,70.69564695645559,56.26465724591082,52.629999999999995,53.24961904761949,1654.5652481202997,0.054958193526785326,4.858033973823581
88.99,"Pozostała pomoc społeczna bez zakwaterowania, gdzie indziej niesklasyfikowana",⚠️ Wysokie Ryzyko (2026),47.18170303713012,47.20497197027595,41.287088155738225,50.0,50.0,108.39594594594018,,7.0463320463337595
24.33,Produkcja wyrobów formowanych na zimno,🔹 Neutralne,47.06501608572413,40.08673114045595,51.27070921022923,52.629999999999995,53.24961904761949,3362.1401443922077,,2.3421377984002447
14.13,Produkcja pozostałej odzieży wierzchniej,⚠️ Wysokie Ryzyko (2026),47.051575829393485,27.709054941712452,44.36510668655495,52.629999999999995,53.24961904761949,1049.0718947368441,-0.008287672566806847,7.300888464489844
10.91,Produkcja gotowej paszy dla zwierząt gospodarskich,🔹 Neutralne,46.96765703518274,44.94531995530802,55.98843837240749,52.629999999999995,53.24961904761949,31088.15982417576,,1.3880298986373418
10.39,Pozostałe przetwarzanie i konserwowanie owoców i warzyw,🔹 Neutralne,46.932774687558656,51.70095494161515,59.21402384418256,52.629999999999995,53.24961904761949,17631.795045112725,0.10004105401821306,1.810998301400815
10.12,Przetwarzanie i konserwowanie mięsa z drobiu,🔹 Neutralne,46.91537299136837,39.6995541989084,59.4617705158002,52.629999999999995,53.24961904761949,22890.124556391034,0.1132266442590506,1.1711110037847448
25.61,Obróbka metali i nakładanie powłok na metale,🔹 Neutralne,46.87802227867927,43.01240157160106,52.560506704664775,52.629999999999995,53.24961904761949,14202.437556391116,0.02490346111802566,1.6669688244187455
