PKD_Code,Industry_Name,Klasyfikacja,Lending Opp (2026),Stability (Now),Stability (2026),Transformation (Now),Transformation (2026),Est. Revenue,Est. Growth,Est. Risk %
49.3,Pozostały transport lądowy pasażerski,⚠️ Wysokie Ryzyko (2026),52.43890328509998,56.779333024268794,47.561884011029164,55.25,56.34495238095318,18612.479609022615,0.09114367825955494,4.273911413605333
14.1,"Produkcja odzieży, z wyłączeniem wyrobów futrzarskich",⚠️ Wysokie Ryzyko (2026),52.41872631877833,40.451694060513375,55.916315268230534,52.629999999999995,53.24961904761949,4382.574849624067,0.06279944783509883,4.891907087058826
32.1,"Produkcja wyrobów jubilerskich, biżuterii i podobnych wyrobów",⚠️ Wysokie Ryzyko (2026),51.98909633937027,57.01955230186704,56.174083241736426,52.629999999999995,53.24961904761949,2090.0753117207205,,8.838446362448849
10.8,Produkcja pozostałych artykułów spożywczych,⚠️ Wysokie Ryzyko (2026),51.84726408479259,52.93891084347374,61.24007323620822,52.629999999999995,53.24961904761949,60978.71034586523,0.10055902549524287,2.675025636739292
28.2,Produkcja pozostałych maszyn ogólnego przeznaczenia,🔹 Neutralne,51.81952422273853,59.21525851077368,63.26006279778073,52.629999999999995,53.24961904761949,17649.09314285731,0.10631665490625863,1.1796116395316574
70.2,Doradztwo związane z zarządzaniem,⚠️ Wysokie Ryzyko (2026),51.62405884948346,56.13317652839703,58.6715877311901,50.75999999999999,50.78885714285727,31342.559272388462,,7.71707783816214
26.3,Produkcja sprzętu (tele)komunikacyjnego,🔹 Neutralne,51.45207697001449,55.5820366382399,60.094994252040365,52.629999999999995,53.24961904761949,10648.170157894841,0.06982633324330978,0.9882572691440288
36.0,"Pobór, uzdatnianie i dostarczanie wody",🔹 Neutralne,51.34701314856876,56.042556440034616,46.71360828114537,50.17,50.21485714285716,10342.146720587974,,0.12304912385492628
32.5,"Produkcja urządzeń, instrumentów oraz wyrobów medycznych, włączając dentystyczne",🔹 Neutralne,51.279582708598525,53.93991791522272,60.27720917145084,52.629999999999995,53.24961904761949,8972.968669172958,0.10989271268361134,2.1765705796846078
56.1,Restauracje i pozostałe placówki gastronomiczne,⚠️ Wysokie Ryzyko (2026),51.151566110113905,59.72690532522258,58.45853958561652,51.83,52.24752380952415,16604.786706766812,0.14235505604292165,12.079009132291503
25.7,"Produkcja wyrobów nożowniczych, sztućców, narzędzi i wyrobów metalowych ogólnego przeznaczenia",🔹 Neutralne,51.11745094362408,47.04909717949237,59.78936690766238,52.629999999999995,53.24961904761949,5687.649233082717,0.07436402742038783,0.7242343597877863
01.3,Rozmnażanie roślin,⚠️ Wysokie Ryzyko (2026),51.09887105777992,48.97616742186935,57.71014654900021,51.739999999999995,52.09342857142873,1001.8748736217094,,3.6318319122656817
10.5,Wytwarzanie wyrobów mleczarskich,🔹 Neutralne,51.0220359511302,59.97623475917945,59.08933229340754,52.629999999999995,53.24961904761949,57277.1106691733,0.11728833183200926,1.2066751133501725
08.9,"Górnictwo i wydobywanie, gdzie indziej niesklasyfikowane",🔹 Neutralne,50.99695431698759,45.863175654364,48.99105661397458,54.94,56.596285714286786,1490.0401052631496,0.030464813212772945,0.0
75.0,Działalność weterynaryjna,⚠️ Wysokie Ryzyko (2026),50.92066092435932,55.66799450383096,56.28796368124021,50.75999999999999,50.78885714285727,710.6419269206672,,7.384605635970047
28.9,Produkcja pozostałych maszyn specjalnego przeznaczenia,🔹 Neutralne,50.49305018071181,41.64807724327491,57.914672897955086,52.629999999999995,53.24961904761949,17034.716330827097,0.07692129998508612,2.0425671598846122
80.2,Działalność ochroniarska w zakresie obsługi systemów bezpieczeństwa,🔹 Neutralne,50.45912869085188,63.180422121066925,58.77155057176494,50.0,50.0,4590.408888575446,,1.13845749883464
32.9,"Produkcja wyrobów, gdzie indziej niesklasyfikowana",🔹 Neutralne,50.45169240543587,47.87906475307517,58.822769166955055,52.629999999999995,53.24961904761949,7166.331969924737,0.05385230736338631,1.4885657659287403
20.3,"Produkcja farb, lakierów i podobnych powłok, farb drukarskich i mas uszczelniających",🔹 Neutralne,50.37750444817882,60.07032828452966,63.85604087404874,52.629999999999995,53.24961904761949,9995.500819548965,0.06305549075553196,0.459689764952941
47.9,"Sprzedaż detaliczna prowadzona poza siecią sklepową, straganami i targowiskami",⚠️ Wysokie Ryzyko (2026),50.328131479367514,53.869010046593615,64.43651105461737,50.54,50.56514285714291,30173.208368421067,0.22022396101249342,8.75438713381618
25.9,Produkcja pozostałych gotowych wyrobów metalowych,🔹 Neutralne,50.14389182130637,44.73447206217912,59.72458134289409,52.629999999999995,53.24961904761949,44091.25316541409,0.057839550380224036,0.8969166730518197
86.9,Pozostała działalność w zakresie opieki zdrowotnej,⚠️ Wysokie Ryzyko (2026),50.115633520635036,67.22693752675471,62.25712636458589,50.0,50.0,10193.86513533839,0.1398558041567728,5.398975901503945
15.2,Produkcja obuwia,⚠️ Wysokie Ryzyko (2026),50.096720894737494,48.53130959339997,46.91278250061534,52.629999999999995,53.24961904761949,2231.9436315789426,-0.02875060275734853,5.470365457799062
30.1,Produkcja statków i łodzi,⚠️ Wysokie Ryzyko (2026),50.03055243865634,55.43674151909006,62.15381242534702,52.629999999999995,53.24961904761949,6361.791714285791,0.1581256593845275,3.6123824247998755
17.2,Produkcja wyrobów z papieru i tektury,🔹 Neutralne,49.98890547929858,48.433264050134206,64.26525524919757,52.629999999999995,53.24961904761949,45198.77641353477,0.09353788714255717,1.5288525404534994
32.3,Produkcja sprzętu sportowego,🔹 Neutralne,49.76853085419493,71.4087168772365,57.50210292742477,52.629999999999995,54.33000000000088,465.60711023621843,,0.0
26.5,"Produkcja instrumentów i przyrządów pomiarowych, kontrolnych i nawigacyjnych; produkcja zegarków i zegarów",🔹 Neutralne,49.72437884965642,40.15818720353849,62.368509496620874,52.629999999999995,53.24961904761949,11194.958135338267,0.11902558087073256,1.3658182018480147
22.2,Produkcja wyrobów z tworzyw sztucznych,🔹 Neutralne,49.67970379845486,47.86514613843176,59.87482695660875,52.629999999999995,53.24961904761949,115007.4291278217,0.060005876468323116,1.1855232018301365
02.1,"Gospodarka leśna i pozostała działalność leśna, z wyłączeniem pozyskiwania produktów leśnych",🛡️ Bezpieczne Przystanie,49.513244692471,54.59894075638169,67.78201863944786,6.5903367952612,6.001093091729631,16389.801071428927,,0.025890816561485508
25.6,Obróbka metali i nakładanie powłok na metale; obróbka mechaniczna elementów metalowych,🔹 Neutralne,49.513151860716604,35.39473903860541,57.974470007379786,52.629999999999995,53.24961904761949,34077.24163909815,0.08038289557782186,2.376818122782481
64.2,Działalność holdingów finansowych,⚠️ Wysokie Ryzyko (2026),49.44965687299189,65.08393380206853,52.475557116283944,56.54,58.06285714285709,6281.7723503920715,,11.590939638173495
23.6,"Produkcja wyrobów z betonu, cementu i gipsu",🔹 Neutralne,49.43979339605692,59.55423264007591,54.4289943809413,52.629999999999995,53.24961904761949,26230.380263158353,0.03991975074813592,1.0685277265668844
71.2,Badania i analizy techniczne,🔹 Neutralne,49.422535212665565,48.50557220242393,56.71812408781334,50.75999999999999,50.78885714285727,4420.187150375976,0.0870307810358014,1.5666549854196035
68.1,Kupno i sprzedaż nieruchomości na własny rachunek,⚠️ Wysokie Ryzyko (2026),49.40714455834255,43.93719935076286,61.104463720571644,50.11,50.11676190476193,6507.8362180452095,0.10319934781947815,26.736997026856443
32.4,Produkcja gier i zabawek,⚠️ Wysokie Ryzyko (2026),49.15122940654656,34.78749952829238,58.35526769121915,52.629999999999995,53.24961904761949,1367.4615864661755,0.09746531421985649,4.0552517657781095
73.2,Badanie rynku i opinii publicznej,⚠️ Wysokie Ryzyko (2026),49.09430326572162,55.510958365758455,60.36195816012297,50.75999999999999,50.78885714285727,3115.5429022556636,0.13666147266472617,4.019920352725649
01.4,Chów i hodowla zwierząt,⚠️ Wysokie Ryzyko (2026),49.05726448361891,59.55963167852432,61.061091783292134,51.739999999999995,52.09342857142873,13174.616052631522,0.15715838373600066,7.42265427460643
47.8,Sprzedaż detaliczna prowadzona na straganach i targowiskach,⚠️ Wysokie Ryzyko (2026),49.04336013734127,80.0361388312308,64.16187889958691,50.54,50.61016949152544,122.46253438114036,,4.5186640471514465
56.3,Przygotowywanie i podawanie napojów,⚠️ Wysokie Ryzyko (2026),49.00771251275033,82.4037754550926,70.27175747235168,1.83,2.2475238095241363,-59.82319952494436,,52.64647664291533
46.1,Sprzedaż hurtowa realizowana na zlecenie,⚠️ Wysokie Ryzyko (2026),49.000208416852146,42.51158767712437,58.04805435198169,50.54,50.56514285714291,33292.77103759395,0.09767270446341358,6.352805853549967
80.3,Działalność detektywistyczna,⚠️ Wysokie Ryzyko (2026),48.99765719366651,80.83578433832905,50.895430212438356,50.0,25.93900288339531,70.84963046544362,,13.231311706629185
28.1,Produkcja maszyn ogólnego przeznaczenia,🔹 Neutralne,48.964862602026336,46.29064079263667,55.66625901942989,52.629999999999995,53.24961904761949,20132.885879699257,0.0585938506003858,0.6744673944904918
64.9,"Pozostała finansowa działalność usługowa, z wyłączeniem ubezpieczeń i funduszów emerytalnych",⚠️ Wysokie Ryzyko (2026),48.9627535738764,70.11560922003088,60.66605470014499,56.54,57.357904761905665,38581.023774435744,0.21188884048167722,7.2814594853035715
16.2,"Produkcja wyrobów z drewna, korka, słomy i materiałów używanych do wyplatania",⚠️ Wysokie Ryzyko (2026),48.55871345321201,32.32358662019381,56.072878411702476,52.629999999999995,53.24961904761949,37968.369157894515,0.049309204591287736,2.7663666580086783
24.3,Produkcja pozostałych wyrobów ze stali poddanej wstępnej obróbce,🔹 Neutralne,48.400641058433436,31.13480850734769,51.72570080063903,52.629999999999995,53.24961904761949,8023.754112365423,,1.2516818537587255
31.0,Produkcja mebli,⚠️ Wysokie Ryzyko (2026),48.34417811391891,38.848740783049706,53.73557117837024,52.629999999999995,53.24961904761949,57302.70524812117,0.04597862989138923,2.9709346165869306
33.2,"Instalowanie maszyn przemysłowych, sprzętu i wyposażenia",🔹 Neutralne,48.3375253171858,37.43949580903747,59.02860035340447,52.629999999999995,53.24961904761949,16308.711436090525,0.12731996200985662,2.1117553297355585
61.2,"Działalność w zakresie telekomunikacji bezprzewodowej, z wyłączeniem telekomunikacji satelitarnej",⚠️ Wysokie Ryzyko (2026),48.19804747058338,57.15128655453243,45.97586593850632,66.53,69.13904761905201,32804.40017293254,0.02353673433006076,4.6785036183534885
47.3,Sprzedaż detaliczna paliw do pojazdów silnikowych na stacjach paliw,🔹 Neutralne,48.15355405133222,52.40340684775776,59.442757630177745,50.54,50.56514285714291,47245.78976691724,0.06710904653079552,0.4826521180006651
51.2,Transport lotniczy towarów i transport kosmiczny,🔹 Neutralne,47.96253313060678,76.64587038165959,61.54275629786834,55.25,56.34495238095318,920.9135210578097,,0.0
16.1,Produkcja wyrobów tartacznych,🔹 Neutralne,47.94623653400112,33.45134495864143,51.626752275611864,52.629999999999995,53.24961904761949,8641.086932330974,0.0377132617743805,2.3424325866865274
23.7,"Cięcie, formowanie i wykańczanie kamienia",⚠️ Wysokie Ryzyko (2026),47.92126759796921,43.88096471679806,53.04851105302567,52.629999999999995,53.24961904761949,490.3916038922929,,5.171722921637638
24.4,Produkcja metali szlachetnych i innych metali nieżelaznych,🔹 Neutralne,47.9066568421092,38.89491512747983,59.29406084065009,52.629999999999995,53.24961904761949,21290.88746616547,0.06430622055259683,1.8112771042265194
20.4,"Produkcja mydła i detergentów, środków myjących i czyszczących, wyrobów kosmetycznych i toaletowych",🔹 Neutralne,47.87845930917004,54.15449260437115,58.71522788877791,52.629999999999995,53.24961904761949,21819.458593985066,0.07005641679349006,1.825367268329785
17.1,"Produkcja masy włóknistej, papieru i tektury",🔹 Neutralne,47.71312278696615,40.21670860281839,61.298412838089156,52.629999999999995,53.24961904761949,21686.930218045367,0.061991434671579526,1.1938938254727702
45.1,"Sprzedaż hurtowa i detaliczna pojazdów samochodowych, z wyłączeniem motocykli",⚠️ Wysokie Ryzyko (2026),47.63692164221925,53.3336269165993,61.7992201448149,50.54,50.56514285714291,199225.36090225726,0.14650570656770778,2.540813561957691
20.1,"Produkcja podstawowych chemikaliów, nawozów i związków azotowych, tworzyw sztucznych i kauczuku syntetycznego w formach podstawowych",🔹 Neutralne,47.61183218883278,37.454869867273835,58.029233301827446,52.629999999999995,53.24961904761949,62088.20969173033,0.0776812522692647,1.7971441748358927
46.6,"Sprzedaż hurtowa maszyn, urządzeń i dodatkowego wyposażenia",🔹 Neutralne,47.535317291114545,44.571207096313735,56.59789967472274,50.54,50.56514285714291,51339.61698496202,0.04506549010545324,1.470248597028018
13.3,Wykończanie wyrobów włókienniczych,🔹 Neutralne,47.41412933221774,59.55829104392504,56.79585031804385,52.629999999999995,53.24961904761949,862.5667841409686,,1.7299659078617537
28.4,Produkcja maszyn i narzędzi mechanicznych,🔹 Neutralne,47.25088582505571,25.154782252997897,53.02418503511718,52.629999999999995,53.24961904761949,2861.224827067723,0.04896475795108712,2.271893637837934
33.1,"Naprawa i konserwacja metalowych wyrobów gotowych, maszyn i urządzeń",🔹 Neutralne,47.17847545561467,46.077753916111654,55.24576705339618,52.629999999999995,53.24961904761949,27425.94268421107,0.08743282308044331,2.4876576832284627
10.9,Produkcja gotowych paszy i karmy dla zwierząt,🔹 Neutralne,47.167666958718215,46.784149342249805,60.77623225058514,52.629999999999995,53.24961904761949,35377.715052631684,0.08955834902464802,1.1317254671639887
25.1,Produkcja metalowych elementów konstrukcyjnych,⚠️ Wysokie Ryzyko (2026),47.153090811224644,36.97766957058514,53.011399892983,52.629999999999995,53.24961904761949,52741.90839097835,0.06187235635473787,2.766283281591143
81.2,Sprzątanie obiektów,⚠️ Wysokie Ryzyko (2026),47.15089306382651,65.73047094084934,59.030222156886914,50.0,50.0,8324.803255639272,0.11281073070730052,3.0128178573055493
10.6,"Wytwarzanie produktów przemiału zbóż, skrobi i wyrobów skrobiowych",🔹 Neutralne,47.073405141163825,42.877848151021794,58.973838440689775,52.629999999999995,53.24961904761949,11605.333458646783,0.0669592436033708,1.2247408740393553
20.5,Produkcja pozostałych wyrobów chemicznych,⚠️ Wysokie Ryzyko (2026),46.97732321613979,57.02448922629901,53.42446399317405,52.629999999999995,53.24961904761949,13811.380774436053,0.07693248900570815,2.563550731198802
23.2,Produkcja wyrobów ogniotrwałych,🔹 Neutralne,46.96206022653161,35.88925079397288,53.47997361212733,52.629999999999995,53.24961904761949,2400.2083063502214,,0.0
23.1,Produkcja szkła i wyrobów ze szkła,🔹 Neutralne,46.938824668305706,30.84639777987522,55.12237967714333,52.629999999999995,53.24961904761949,25309.967195488745,0.07484747401390024,1.720137541866734
87.1,Pomoc społeczna z zakwaterowaniem zapewniająca opiekę pielęgniarską,🔹 Neutralne,46.89984859896637,68.9907885457569,59.09228896173311,0.0,50.0,54.02000000000044,,0.0
10.1,Przetwarzanie i konserwowanie mięsa oraz produkcja wyrobów z mięsa,🔹 Neutralne,46.81308310131656,45.63515747512486,58.219816810828206,52.629999999999995,53.24961904761949,113520.85422556475,0.0929645051794763,1.6602386550993629
10.4,Produkcja olejów i tłuszczów pochodzenia roślinnego i zwierzęcego,⚠️ Wysokie Ryzyko (2026),46.78324587501096,22.60119161701228,59.34271975141575,52.629999999999995,53.24961904761949,9559.585721804528,0.25711626075758787,4.491832583529231
25.5,"Kucie, prasowanie, wytłaczanie i walcowanie metali; metalurgia proszków",⚠️ Wysokie Ryzyko (2026),46.768610325464685,37.15303501979413,55.74918992965385,52.629999999999995,53.24961904761949,6436.447969924891,0.09689326358058192,3.315438646448513
